Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151
ERR12386419_1	33.3713	35.8745	36.5973	36.7175	36.5554	36.6056	36.6682	36.6332	36.7602	36.6553	36.7512	36.6905	36.7338	36.7071	36.6635	36.6934	36.6936	36.7127	36.6805	36.709	36.6859	36.6775	36.6723	36.697	36.6997	36.6933	36.6502	36.6751	36.6713	36.6598	36.6634	36.6518	36.6665	36.662	36.6617	36.6324	36.6584	36.6669	36.6327	36.6418	36.6372	36.6178	36.613	36.6135	36.6206	36.6368	36.6257	36.6221	36.6195	36.6201	36.6132	36.6081	36.6148	36.6082	36.6065	36.5913	36.5813	36.6236	36.6008	36.5873	36.5975	36.6024	36.5822	36.5777	36.5805	36.592	36.5874	36.5801	36.5672	36.5684	36.5684	36.5756	36.5754	36.5726	36.5582	36.5806	36.5597	36.5742	36.5725	36.5928	36.5735	36.5801	36.5535	36.5459	36.57	36.5656	36.5562	36.5415	36.5593	36.5585	36.5376	36.5086	36.5576	36.5282	36.5334	36.5278	36.5407	36.5256	36.5126	36.5165	36.543	36.5176	36.5193	36.5069	36.4949	36.4953	36.4726	36.4912	36.4585	36.4613	36.4619	36.4402	36.4365	36.4426	36.453	36.459	36.4489	36.4403	36.4475	36.4364	36.4349	36.4133	36.4285	36.4394	36.4103	36.4202	36.4269	36.4295	36.3859	36.3964	36.3788	36.3754	36.3755	36.3954	36.3942	36.3662	36.3792	36.3664	36.4026	36.4013	36.3713	36.3471	36.3727	36.3351	36.3361	36.3878	36.4147	36.4999	36.4877	36.4475	34.9133
ERR12386420_1	33.6621	36.5816	36.6123	36.7124	36.5453	36.7085	36.7237	36.6972	36.7893	36.7358	36.8054	36.7171	36.7762	36.7272	36.6779	36.7148	36.7145	36.7264	36.7074	36.7119	36.7024	36.6923	36.7059	36.7096	36.7174	36.6907	36.6778	36.7	36.7043	36.701	36.6916	36.6776	36.6736	36.6616	36.6695	36.6714	36.6658	36.6836	36.6703	36.6763	36.6526	36.6553	36.6507	36.6674	36.6596	36.6625	36.6263	36.6554	36.6704	36.652	36.6418	36.6303	36.6494	36.6392	36.6328	36.646	36.6122	36.6403	36.6273	36.5953	36.6238	36.6302	36.6157	36.6017	36.6006	36.6262	36.6212	36.6402	36.5947	36.5865	36.5947	36.5877	36.583	36.5857	36.5869	36.5617	36.5764	36.5768	36.5593	36.5764	36.5337	36.5565	36.5546	36.5467	36.5797	36.5662	36.5397	36.5372	36.5494	36.563	36.543	36.528	36.5554	36.5131	36.5255	36.5431	36.5255	36.5284	36.531	36.5158	36.5173	36.5327	36.5057	36.4934	36.481	36.4822	36.4734	36.4589	36.4735	36.4552	36.4289	36.4253	36.4044	36.4203	36.4217	36.4244	36.4068	36.3952	36.3645	36.3787	36.4037	36.3759	36.3617	36.3384	36.3634	36.3756	36.3665	36.3508	36.3306	36.3704	36.3155	36.3135	36.3376	36.3154	36.2805	36.274	36.2769	36.2861	36.326	36.2734	36.3117	36.2499	36.2316	36.1994	36.1497	36.1939	36.2015	36.3764	36.3592	36.3304	33.7507
ERR12386421_1	33.3585	36.5892	36.5907	36.6784	36.4807	36.6562	36.6569	36.6321	36.7652	36.6953	36.7506	36.6725	36.7333	36.6958	36.6456	36.661	36.6717	36.6758	36.674	36.6757	36.6608	36.6403	36.6593	36.6634	36.6724	36.654	36.6228	36.6547	36.6521	36.629	36.6431	36.6428	36.6397	36.6186	36.6323	36.6102	36.6313	36.6385	36.5929	36.6169	36.6059	36.6161	36.5905	36.5999	36.6119	36.6113	36.6065	36.622	36.6146	36.585	36.584	36.5734	36.5947	36.5752	36.5989	36.5838	36.5622	36.5873	36.5642	36.564	36.562	36.5716	36.5796	36.5575	36.5578	36.5733	36.5499	36.5575	36.5481	36.5389	36.5432	36.5352	36.537	36.5391	36.5323	36.5184	36.5095	36.5187	36.504	36.5197	36.5038	36.4877	36.4933	36.4826	36.5025	36.5041	36.4875	36.4817	36.4916	36.4817	36.4933	36.4676	36.4985	36.4397	36.4779	36.438	36.4657	36.4454	36.4613	36.4412	36.4464	36.4415	36.4357	36.4151	36.4284	36.4079	36.3982	36.3725	36.3936	36.3611	36.3523	36.3515	36.337	36.3348	36.3262	36.353	36.3237	36.3108	36.3305	36.3211	36.3227	36.2875	36.2932	36.2844	36.2677	36.2575	36.283	36.2731	36.2502	36.2664	36.2386	36.2462	36.2596	36.2305	36.1984	36.2012	36.2019	36.2302	36.2295	36.2	36.2191	36.2002	36.1854	36.1154	36.0667	36.0898	36.1258	36.3319	36.3009	36.2623	33.6715
ERR12386422_1	33.3272	36.5323	36.5469	36.6495	36.4469	36.6393	36.6624	36.632	36.7408	36.6764	36.7451	36.6567	36.712	36.6775	36.6104	36.6406	36.6485	36.6605	36.6582	36.6524	36.6459	36.6222	36.652	36.6477	36.648	36.6462	36.6132	36.6426	36.6351	36.6212	36.6299	36.6169	36.6302	36.6104	36.6101	36.597	36.6085	36.617	36.5935	36.604	36.5914	36.5933	36.5724	36.5938	36.6004	36.5956	36.5741	36.5953	36.6105	36.5924	36.5665	36.5678	36.5862	36.5646	36.5804	36.5733	36.544	36.5702	36.5471	36.5363	36.554	36.5559	36.5483	36.5353	36.5187	36.5363	36.5539	36.5606	36.5358	36.5128	36.5184	36.5082	36.5204	36.5222	36.5103	36.4977	36.5027	36.4959	36.4796	36.5018	36.4712	36.4446	36.481	36.4664	36.4907	36.4814	36.4603	36.4446	36.4665	36.4612	36.4544	36.4467	36.4477	36.4141	36.4497	36.4198	36.4328	36.4222	36.4329	36.4113	36.4387	36.4065	36.4245	36.4027	36.3997	36.3755	36.353	36.3341	36.3612	36.3475	36.3121	36.3195	36.3067	36.3107	36.2894	36.3182	36.2886	36.2965	36.2905	36.268	36.2857	36.2731	36.255	36.2762	36.2094	36.2436	36.2572	36.2415	36.2404	36.2556	36.1766	36.2098	36.2201	36.1912	36.1878	36.1857	36.1598	36.2095	36.17	36.175	36.1832	36.1547	36.1047	36.1022	36.0549	36.0492	36.0699	36.2836	36.2673	36.2227	33.6695
ERR12386423_1	33.3647	36.5926	36.5871	36.6841	36.4733	36.6643	36.6715	36.6464	36.7554	36.6936	36.7571	36.6744	36.7332	36.6917	36.6502	36.6667	36.6726	36.6778	36.6658	36.6761	36.6649	36.6396	36.6617	36.6581	36.6688	36.6582	36.6304	36.6608	36.6486	36.6377	36.6449	36.6374	36.627	36.6279	36.6285	36.6198	36.6256	36.6468	36.6069	36.6254	36.6188	36.6137	36.6004	36.6126	36.6115	36.6141	36.6078	36.6236	36.6196	36.6067	36.5953	36.5939	36.6137	36.5847	36.5939	36.5904	36.576	36.5879	36.5774	36.5711	36.5822	36.5715	36.5703	36.573	36.553	36.5742	36.56	36.5813	36.5604	36.5518	36.538	36.546	36.535	36.5501	36.5426	36.5284	36.5323	36.5363	36.5312	36.5278	36.5075	36.4995	36.5035	36.4925	36.5213	36.5168	36.4937	36.4948	36.4978	36.4902	36.4896	36.478	36.4961	36.4485	36.4748	36.4723	36.4917	36.4687	36.4674	36.4622	36.4716	36.4553	36.4538	36.4353	36.4366	36.4176	36.4006	36.3869	36.4048	36.3942	36.3706	36.3686	36.353	36.3652	36.3405	36.3804	36.3394	36.3429	36.3463	36.3229	36.3285	36.3187	36.301	36.3026	36.2891	36.2821	36.3007	36.2956	36.2815	36.2942	36.2397	36.2618	36.2691	36.2563	36.2289	36.2514	36.2076	36.2314	36.2342	36.2178	36.2337	36.1993	36.1764	36.1362	36.1169	36.1365	36.1516	36.3275	36.299	36.2643	33.6792
ERR12386424_1	33.3632	35.8329	36.601	36.7322	36.5758	36.633	36.6808	36.6323	36.7781	36.6768	36.7709	36.6928	36.7527	36.7181	36.6807	36.7046	36.7163	36.7193	36.6989	36.7189	36.7037	36.6797	36.704	36.7107	36.7209	36.7052	36.6716	36.6912	36.6938	36.679	36.684	36.678	36.6979	36.6706	36.6866	36.656	36.684	36.6807	36.6531	36.6502	36.6648	36.6597	36.6346	36.6306	36.6485	36.6654	36.6459	36.6454	36.6481	36.6466	36.6492	36.6321	36.643	36.6317	36.631	36.6263	36.6153	36.6482	36.6262	36.621	36.6176	36.6324	36.6213	36.6086	36.6138	36.6091	36.6176	36.6134	36.5857	36.6009	36.5919	36.6005	36.6186	36.6096	36.5933	36.6153	36.5921	36.6035	36.6042	36.6162	36.5842	36.6002	36.5891	36.58	36.6115	36.5796	36.592	36.5797	36.5938	36.5911	36.574	36.5614	36.5933	36.5515	36.5683	36.5492	36.5821	36.5654	36.5605	36.5551	36.5568	36.5647	36.5615	36.5541	36.5702	36.5287	36.5364	36.514	36.5066	36.5309	36.5061	36.4884	36.4823	36.4975	36.4901	36.4979	36.4749	36.4818	36.4801	36.481	36.456	36.4411	36.4759	36.4687	36.4478	36.4742	36.4581	36.4556	36.4424	36.4425	36.4277	36.4202	36.4211	36.4379	36.4069	36.4183	36.4286	36.4139	36.4347	36.4293	36.4225	36.4028	36.4023	36.3938	36.3835	36.4062	36.4218	36.5329	36.5225	36.4742	34.8972
ERR12386425_1	33.371	35.8262	36.6133	36.7339	36.5871	36.6317	36.6832	36.6495	36.7833	36.6855	36.7773	36.7173	36.7604	36.7246	36.6814	36.7067	36.7155	36.7152	36.7085	36.7192	36.713	36.697	36.7093	36.7147	36.7198	36.7055	36.6753	36.6949	36.7015	36.6914	36.6892	36.6865	36.6901	36.6757	36.6887	36.6658	36.6789	36.6811	36.662	36.6598	36.6577	36.667	36.6406	36.6465	36.6366	36.6646	36.6473	36.6555	36.6401	36.6464	36.6353	36.6433	36.636	36.6361	36.6316	36.6321	36.6141	36.665	36.6327	36.6159	36.6351	36.6302	36.6107	36.6248	36.6133	36.6194	36.6144	36.6199	36.5818	36.6089	36.5948	36.6035	36.6196	36.61	36.5923	36.6151	36.5927	36.6079	36.6011	36.6214	36.5912	36.5879	36.5949	36.5767	36.6063	36.6034	36.5842	36.5952	36.5928	36.5817	36.568	36.5614	36.5833	36.5452	36.5619	36.5689	36.5696	36.5712	36.5704	36.5508	36.5717	36.5584	36.5694	36.5457	36.5532	36.5329	36.5352	36.5141	36.5293	36.5244	36.5176	36.499	36.492	36.5062	36.494	36.5109	36.4919	36.4857	36.4924	36.4704	36.4782	36.4546	36.4796	36.4852	36.4608	36.4745	36.4819	36.4569	36.4479	36.4525	36.4216	36.4438	36.4173	36.4457	36.4276	36.4254	36.4251	36.4265	36.4584	36.4449	36.4289	36.4176	36.4264	36.4066	36.3979	36.4063	36.4442	36.5272	36.541	36.4926	34.9508
ERR12386426_1	33.452	36.6167	36.613	36.6975	36.4974	36.6728	36.6914	36.651	36.7696	36.7057	36.7627	36.6931	36.7392	36.7076	36.6615	36.6745	36.6877	36.7008	36.6925	36.6871	36.679	36.6645	36.6808	36.6855	36.6791	36.6699	36.6345	36.6671	36.6549	36.6589	36.6671	36.6621	36.6599	36.6504	36.6532	36.6303	36.6394	36.6556	36.6246	36.6372	36.6382	36.624	36.6185	36.6347	36.6281	36.6317	36.6393	36.6357	36.6257	36.6125	36.615	36.6009	36.6209	36.5989	36.6248	36.6169	36.5923	36.6027	36.6029	36.5885	36.6005	36.5974	36.5864	36.5933	36.5748	36.5849	36.5714	36.5888	36.5714	36.572	36.5666	36.5631	36.5577	36.5593	36.5618	36.5441	36.5332	36.5576	36.5401	36.5464	36.5162	36.5286	36.5168	36.5298	36.5421	36.5422	36.5056	36.5075	36.5123	36.5222	36.509	36.5014	36.5285	36.4814	36.5073	36.4913	36.5041	36.4898	36.4835	36.4845	36.4976	36.4676	36.4764	36.456	36.4581	36.4368	36.4397	36.42	36.4308	36.4143	36.3906	36.3891	36.3884	36.3616	36.3515	36.3892	36.3755	36.3592	36.3611	36.3538	36.3561	36.3429	36.3321	36.3284	36.3264	36.328	36.326	36.3287	36.3107	36.3093	36.2707	36.2795	36.2983	36.2715	36.2451	36.2484	36.2466	36.2761	36.259	36.2411	36.256	36.2376	36.2063	36.1715	36.1361	36.1516	36.1649	36.3496	36.3323	36.2765	33.6998
ERR12386427_1	33.3752	35.8787	36.5877	36.7069	36.5376	36.5907	36.6485	36.5991	36.7511	36.6387	36.7362	36.6681	36.716	36.6917	36.6401	36.6604	36.6853	36.6986	36.6726	36.6888	36.6713	36.6557	36.6683	36.6805	36.6789	36.6736	36.6389	36.6623	36.6554	36.647	36.6477	36.6443	36.6504	36.6368	36.6428	36.6287	36.6482	36.6408	36.6252	36.6221	36.6229	36.6239	36.5955	36.6055	36.5951	36.6274	36.6123	36.6042	36.5972	36.6062	36.5996	36.5937	36.5987	36.5875	36.5922	36.5824	36.5699	36.6104	36.5866	36.5692	36.5858	36.5794	36.5731	36.5722	36.5702	36.5614	36.5705	36.5703	36.5361	36.5582	36.5524	36.5617	36.5562	36.5637	36.5523	36.5639	36.545	36.5576	36.5628	36.5711	36.5402	36.5466	36.5485	36.5311	36.5552	36.5506	36.5345	36.5321	36.5413	36.5401	36.5196	36.5051	36.5294	36.4961	36.5159	36.507	36.5146	36.5103	36.4958	36.4983	36.5225	36.5004	36.5103	36.5007	36.4814	36.4679	36.4792	36.4466	36.4544	36.4596	36.4425	36.4157	36.4159	36.4146	36.4233	36.4353	36.4196	36.4267	36.4252	36.4071	36.3962	36.3834	36.3951	36.4108	36.3799	36.4029	36.4065	36.3886	36.3731	36.3793	36.3432	36.3457	36.3126	36.3823	36.354	36.3513	36.3491	36.3516	36.3806	36.3784	36.3486	36.3402	36.3459	36.3249	36.3344	36.3506	36.3704	36.4776	36.4509	36.4402	34.8749
ERR12386428_1	33.3817	35.8477	36.6147	36.7351	36.5899	36.6308	36.6862	36.638	36.7836	36.6868	36.7679	36.7069	36.7565	36.7395	36.6912	36.7139	36.7201	36.7272	36.7064	36.7253	36.7093	36.7022	36.7049	36.7186	36.7254	36.7119	36.6832	36.6959	36.705	36.7006	36.6916	36.6818	36.6969	36.6757	36.6998	36.6617	36.6834	36.6879	36.6595	36.6682	36.6658	36.6691	36.6486	36.647	36.6371	36.6698	36.6497	36.6475	36.6385	36.6534	36.6467	36.6374	36.645	36.6379	36.6332	36.6416	36.6268	36.675	36.6417	36.6153	36.6293	36.6386	36.6314	36.6269	36.626	36.6336	36.6242	36.6211	36.5965	36.6076	36.6057	36.6135	36.6189	36.6114	36.6118	36.6222	36.5979	36.6076	36.614	36.6247	36.5917	36.6048	36.613	36.5871	36.6112	36.6096	36.591	36.5944	36.5893	36.5915	36.5768	36.57	36.6024	36.5593	36.5685	36.5608	36.5823	36.5786	36.5683	36.5511	36.5684	36.56	36.5679	36.5604	36.5651	36.5472	36.5412	36.5334	36.5274	36.5309	36.5096	36.5075	36.4798	36.4975	36.5101	36.5148	36.508	36.494	36.4943	36.4974	36.4835	36.4657	36.478	36.4885	36.464	36.4919	36.5042	36.4494	36.4631	36.455	36.4424	36.4309	36.429	36.4517	36.4429	36.4486	36.4472	36.4327	36.4502	36.4377	36.4389	36.4267	36.4527	36.4193	36.4134	36.4511	36.4546	36.5474	36.5457	36.5003	34.9491
ERR12386429_1	33.392	35.8417	36.6112	36.74	36.5789	36.6285	36.6849	36.6325	36.7833	36.6747	36.7731	36.7017	36.7599	36.7298	36.6864	36.7095	36.7224	36.7264	36.706	36.7276	36.7116	36.697	36.7053	36.7171	36.7123	36.7105	36.6785	36.693	36.6996	36.6918	36.685	36.6897	36.6917	36.6823	36.6886	36.6593	36.68	36.6785	36.6597	36.662	36.6638	36.6611	36.6483	36.6462	36.6397	36.6662	36.6487	36.6489	36.641	36.6538	36.6349	36.6371	36.6349	36.631	36.6367	36.6294	36.6172	36.6546	36.6256	36.6124	36.6346	36.6186	36.6141	36.628	36.6121	36.6237	36.6093	36.6193	36.5873	36.6095	36.5952	36.5942	36.6242	36.6124	36.5896	36.6009	36.5911	36.6025	36.6135	36.6167	36.591	36.5867	36.5816	36.5726	36.6035	36.5997	36.5787	36.5903	36.5972	36.5831	36.5677	36.5626	36.5942	36.5361	36.5727	36.5578	36.5697	36.5655	36.5494	36.5682	36.5713	36.5587	36.5558	36.5426	36.5437	36.5327	36.5278	36.5264	36.5241	36.5236	36.5189	36.4786	36.4847	36.486	36.4905	36.4973	36.4799	36.4868	36.4995	36.4678	36.4685	36.4488	36.4783	36.4767	36.4674	36.466	36.462	36.4515	36.4461	36.4499	36.4182	36.4241	36.4123	36.4365	36.4161	36.403	36.4116	36.4118	36.4407	36.4299	36.4241	36.4008	36.4084	36.4005	36.4135	36.4324	36.4484	36.5297	36.5204	36.4887	34.903
ERR12386430_1	33.3872	35.8679	36.5552	36.6798	36.4835	36.5587	36.6141	36.5706	36.7117	36.6046	36.7171	36.6328	36.6788	36.6564	36.6144	36.6377	36.6439	36.6539	36.6298	36.6536	36.6326	36.6205	36.6292	36.6422	36.6519	36.6319	36.5991	36.6194	36.6255	36.6137	36.6142	36.6074	36.6078	36.5946	36.6057	36.5866	36.6065	36.5999	36.581	36.5833	36.5781	36.5831	36.5536	36.5558	36.5584	36.5812	36.556	36.5516	36.5574	36.5629	36.5496	36.5387	36.5495	36.5315	36.5394	36.5481	36.533	36.5608	36.537	36.5187	36.542	36.5318	36.525	36.5332	36.5191	36.5194	36.5222	36.5229	36.4817	36.5036	36.5046	36.5153	36.5205	36.5019	36.5052	36.5138	36.485	36.5039	36.5108	36.5235	36.4869	36.5101	36.483	36.4721	36.495	36.486	36.4674	36.4757	36.4893	36.4785	36.4626	36.4493	36.4788	36.4265	36.4553	36.4434	36.4618	36.4464	36.4282	36.4343	36.4527	36.4555	36.4535	36.4326	36.4283	36.4208	36.4094	36.4009	36.3887	36.3959	36.3846	36.3656	36.359	36.3465	36.3726	36.3855	36.3506	36.3476	36.3535	36.3384	36.3395	36.3084	36.3483	36.3464	36.3209	36.335	36.3303	36.3121	36.3003	36.3068	36.2763	36.2975	36.2715	36.3022	36.2929	36.2797	36.2805	36.2793	36.3083	36.2953	36.2887	36.2587	36.2801	36.2635	36.2706	36.2725	36.3218	36.4238	36.4216	36.3895	34.7948
ERR12386431_1	33.3677	35.8262	36.6125	36.7481	36.6017	36.6594	36.6869	36.6655	36.799	36.7019	36.7918	36.7204	36.7737	36.7377	36.7078	36.722	36.7273	36.7415	36.7207	36.7379	36.7171	36.6924	36.7222	36.7228	36.73	36.7254	36.6883	36.7075	36.7222	36.7056	36.7034	36.6933	36.7045	36.6969	36.705	36.6633	36.6992	36.7185	36.6868	36.6757	36.6844	36.6852	36.6604	36.6574	36.6705	36.6905	36.6685	36.6609	36.6724	36.6784	36.6596	36.658	36.6593	36.65	36.6525	36.6312	36.6359	36.6805	36.6426	36.6483	36.6537	36.6505	36.6371	36.6376	36.6253	36.6409	36.6452	36.6375	36.6115	36.6229	36.6016	36.6075	36.6401	36.6243	36.6102	36.6307	36.6112	36.6159	36.6163	36.6335	36.6054	36.6255	36.6074	36.6114	36.6275	36.6315	36.6123	36.604	36.6206	36.6192	36.5925	36.5832	36.5922	36.5727	36.5798	36.5785	36.5932	36.5893	36.5886	36.5735	36.5853	36.5862	36.5683	36.5761	36.5717	36.5475	36.5478	36.5354	36.552	36.5519	36.5467	36.5194	36.5112	36.5132	36.4945	36.5375	36.5344	36.5262	36.5036	36.5118	36.5076	36.4897	36.5079	36.5071	36.4671	36.4938	36.5093	36.4814	36.4723	36.4798	36.4464	36.464	36.4541	36.4573	36.4461	36.4332	36.4558	36.4493	36.4498	36.4684	36.4599	36.422	36.4438	36.4396	36.4127	36.4265	36.4608	36.5285	36.5258	36.5099	34.9579
ERR12386432_1	33.4005	36.6015	36.5984	36.6897	36.484	36.6644	36.68	36.6488	36.7574	36.6937	36.7514	36.6825	36.7277	36.6924	36.6533	36.6671	36.6648	36.6756	36.6661	36.6803	36.6679	36.6478	36.6703	36.67	36.6732	36.6539	36.6388	36.6711	36.6481	36.6438	36.6623	36.6461	36.6345	36.6165	36.6488	36.617	36.6311	36.6461	36.6123	36.6331	36.6212	36.6099	36.5957	36.6159	36.6209	36.6195	36.6168	36.6082	36.6181	36.6071	36.6017	36.5816	36.6023	36.5888	36.6199	36.6038	36.5645	36.6002	36.5854	36.5688	36.5895	36.5895	36.5823	36.5802	36.548	36.5734	36.5749	36.5672	36.5589	36.5546	36.5464	36.5398	36.5432	36.5567	36.5504	36.5321	36.5192	36.5331	36.5256	36.5192	36.5041	36.5348	36.516	36.5123	36.5381	36.524	36.4893	36.4959	36.4949	36.4917	36.499	36.4911	36.5	36.4746	36.4804	36.4734	36.4668	36.4793	36.4735	36.4385	36.4753	36.4488	36.4485	36.4403	36.4462	36.4258	36.4232	36.4047	36.4191	36.3849	36.366	36.3713	36.3605	36.3645	36.3529	36.3845	36.3433	36.325	36.3236	36.3261	36.3153	36.3425	36.3087	36.314	36.3056	36.2903	36.2966	36.2829	36.2899	36.3014	36.2572	36.2695	36.2623	36.2591	36.2297	36.2507	36.2162	36.2428	36.2333	36.2258	36.2387	36.2001	36.1959	36.1341	36.1246	36.1189	36.1441	36.3329	36.3097	36.2605	33.6754
ERR12386433_1	33.3106	36.5786	36.5676	36.667	36.4766	36.6562	36.6749	36.6554	36.7615	36.697	36.761	36.6859	36.7287	36.6856	36.6417	36.6592	36.6647	36.6777	36.6777	36.6756	36.6607	36.637	36.663	36.668	36.6589	36.6469	36.6282	36.6568	36.651	36.6371	36.6463	36.6395	36.6378	36.6187	36.6359	36.6307	36.623	36.6402	36.5987	36.6285	36.6076	36.6236	36.5962	36.6106	36.6124	36.6199	36.6021	36.626	36.6253	36.6056	36.6016	36.594	36.6098	36.5861	36.5918	36.5924	36.5619	36.5988	36.5784	36.5725	36.5805	36.5791	36.5623	36.5695	36.542	36.5737	36.5616	36.5826	36.5511	36.5548	36.5333	36.532	36.5429	36.5524	36.5549	36.5296	36.5347	36.5249	36.527	36.524	36.4905	36.5068	36.5026	36.4971	36.5251	36.5155	36.4939	36.4903	36.5027	36.4809	36.4821	36.4588	36.4903	36.4488	36.4873	36.4751	36.4862	36.4739	36.4677	36.4501	36.4744	36.4579	36.456	36.4342	36.4236	36.4202	36.4043	36.3895	36.4219	36.3883	36.3854	36.3825	36.363	36.3709	36.3207	36.365	36.3203	36.3565	36.3287	36.3126	36.3318	36.3363	36.2915	36.3075	36.2841	36.2882	36.3051	36.2991	36.2981	36.2939	36.2543	36.2741	36.2732	36.2722	36.249	36.2503	36.1926	36.2692	36.2515	36.238	36.2212	36.2104	36.1828	36.1588	36.1078	36.1173	36.1568	36.3195	36.3298	36.2792	33.7013
ERR12386434_1	33.3935	36.5923	36.5999	36.6782	36.4889	36.6653	36.6786	36.6436	36.7543	36.6868	36.7512	36.6826	36.7301	36.6947	36.6474	36.6773	36.6682	36.6799	36.6666	36.6752	36.6571	36.6399	36.6676	36.6644	36.6656	36.6555	36.6293	36.6617	36.6377	36.6421	36.6534	36.6395	36.6411	36.6165	36.6459	36.6162	36.6259	36.644	36.6078	36.6221	36.6083	36.6207	36.5978	36.6168	36.6019	36.6156	36.5998	36.6142	36.6128	36.5982	36.5991	36.5845	36.6132	36.5907	36.5962	36.588	36.5688	36.6012	36.5709	36.5668	36.5737	36.5809	36.5705	36.5608	36.5389	36.5691	36.5571	36.5669	36.5561	36.5446	36.547	36.527	36.5328	36.5385	36.5458	36.5194	36.5176	36.5331	36.5214	36.5252	36.5036	36.5028	36.5069	36.4931	36.5174	36.5097	36.4952	36.48	36.4974	36.5009	36.4932	36.4632	36.5039	36.4693	36.4742	36.4728	36.4847	36.4639	36.462	36.4446	36.4674	36.4384	36.4344	36.4322	36.4201	36.4182	36.4	36.3826	36.4137	36.3915	36.3626	36.3617	36.3391	36.3481	36.3367	36.3416	36.3302	36.3318	36.3293	36.3241	36.3217	36.3121	36.3154	36.2999	36.2927	36.2626	36.3075	36.2702	36.2963	36.2931	36.2566	36.2512	36.2896	36.2651	36.222	36.2268	36.2355	36.2446	36.2311	36.2107	36.202	36.1779	36.1957	36.1363	36.1023	36.12	36.148	36.3334	36.3247	36.2628	33.674
ERR12386435_1	33.3705	36.6072	36.5999	36.6971	36.4954	36.6751	36.685	36.6564	36.7734	36.7085	36.7662	36.694	36.7441	36.7045	36.6615	36.6719	36.6816	36.6869	36.6878	36.686	36.677	36.6548	36.6813	36.6859	36.681	36.6794	36.6482	36.6814	36.6609	36.6587	36.6703	36.6518	36.6482	36.6326	36.6531	36.6455	36.633	36.655	36.6216	36.6497	36.6342	36.6253	36.6091	36.636	36.6324	36.6333	36.6232	36.6261	36.6376	36.6289	36.6049	36.5987	36.617	36.5983	36.6265	36.6117	36.5824	36.6167	36.5907	36.5854	36.5969	36.594	36.586	36.5849	36.5692	36.5837	36.5695	36.5985	36.5632	36.5679	36.5622	36.5571	36.5547	36.5604	36.5604	36.5396	36.542	36.5526	36.5534	36.5476	36.5288	36.5279	36.526	36.5148	36.5368	36.5343	36.5047	36.5112	36.5116	36.5118	36.5123	36.4946	36.5199	36.4894	36.5113	36.4963	36.5034	36.4872	36.5017	36.4735	36.499	36.4783	36.468	36.4452	36.4555	36.4333	36.4312	36.4146	36.4329	36.4096	36.4033	36.3997	36.3823	36.3899	36.3518	36.3939	36.3565	36.3583	36.3643	36.3497	36.3664	36.3422	36.3247	36.3134	36.3145	36.3045	36.3365	36.3266	36.3319	36.3002	36.277	36.2895	36.3021	36.292	36.2478	36.2627	36.2545	36.2613	36.2637	36.265	36.2454	36.2428	36.2103	36.1627	36.1269	36.1483	36.188	36.3434	36.3324	36.2906	33.6819
ERR12386436_1	33.3879	35.8454	36.6065	36.7282	36.5623	36.6095	36.6808	36.6377	36.7734	36.6587	36.757	36.6954	36.7421	36.7149	36.668	36.6849	36.7094	36.7061	36.6932	36.7123	36.6988	36.6801	36.704	36.7075	36.7139	36.6895	36.6641	36.6886	36.6802	36.682	36.6746	36.6756	36.6771	36.665	36.6653	36.6427	36.6769	36.668	36.6494	36.6486	36.6376	36.6498	36.6285	36.6332	36.6241	36.6445	36.6314	36.632	36.6298	36.6304	36.6339	36.6177	36.6202	36.6193	36.6272	36.6256	36.6016	36.6351	36.6145	36.6082	36.6132	36.611	36.5986	36.6024	36.6032	36.6092	36.6009	36.6043	36.5811	36.581	36.5875	36.5823	36.587	36.5954	36.5826	36.5872	36.5767	36.5909	36.5943	36.5985	36.5724	36.5684	36.5738	36.5534	36.5917	36.5762	36.5627	36.5573	36.58	36.5693	36.5512	36.5494	36.5687	36.5252	36.5416	36.5393	36.5533	36.544	36.537	36.5261	36.5396	36.5335	36.5502	36.5419	36.5348	36.5118	36.4993	36.4865	36.4871	36.512	36.4926	36.4672	36.4636	36.4614	36.4626	36.4768	36.4622	36.4727	36.4628	36.4546	36.4462	36.4249	36.4464	36.4494	36.4368	36.4535	36.4555	36.4267	36.4114	36.4217	36.3915	36.3928	36.4149	36.3979	36.3983	36.3981	36.3872	36.4064	36.4169	36.4092	36.395	36.3971	36.3886	36.3729	36.3758	36.3881	36.4194	36.5125	36.5071	36.459	34.9458
