Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151
ERR12384836_1	33.4443	36.5056	36.5739	36.6974	36.4885	36.6769	36.7081	36.669	36.7934	36.7215	36.7708	36.7161	36.7619	36.7212	36.6795	36.6883	36.6946	36.7049	36.683	36.7054	36.6862	36.6729	36.6927	36.7016	36.6996	36.6853	36.6438	36.682	36.686	36.6626	36.6672	36.6636	36.6684	36.6485	36.6667	36.655	36.6552	36.6557	36.6237	36.6544	36.6457	36.6545	36.6352	36.6434	36.6329	36.6526	36.6247	36.6418	36.6385	36.6416	36.6394	36.6313	36.6422	36.6118	36.6349	36.6203	36.601	36.639	36.6221	36.599	36.6052	36.609	36.603	36.6129	36.5827	36.6002	36.5881	36.5931	36.5948	36.5908	36.5725	36.5646	36.5661	36.5752	36.5884	36.5752	36.5391	36.5578	36.5495	36.5624	36.5431	36.544	36.5548	36.5388	36.5515	36.5565	36.5283	36.542	36.5346	36.5349	36.5164	36.5143	36.546	36.5095	36.5211	36.5177	36.5317	36.5338	36.5169	36.5066	36.5082	36.4842	36.4932	36.4684	36.4596	36.4415	36.4336	36.4234	36.4357	36.4223	36.4072	36.3938	36.3841	36.3829	36.3684	36.3923	36.3531	36.3646	36.3552	36.3556	36.3845	36.3298	36.3156	36.3237	36.298	36.2853	36.3034	36.2852	36.2826	36.2826	36.2332	36.2796	36.2917	36.2669	36.2477	36.2427	36.2182	36.2457	36.2068	36.2212	36.1973	36.1916	36.1714	36.1297	36.1147	36.1274	36.1437	36.3386	36.3101	36.2658	33.5002
ERR12384838_1	33.3607	35.8135	36.5614	36.6795	36.4766	36.6048	36.6268	36.6049	36.7523	36.6521	36.7525	36.6749	36.7413	36.6855	36.6391	36.6763	36.6815	36.6746	36.6805	36.6947	36.6657	36.65	36.6768	36.6768	36.673	36.665	36.6266	36.6616	36.6509	36.6457	36.6525	36.6357	36.6499	36.6267	36.6351	36.6428	36.644	36.6491	36.6085	36.6341	36.6184	36.6227	36.6154	36.613	36.6028	36.6127	36.5892	36.6102	36.6136	36.6171	36.6061	36.6159	36.6157	36.5871	36.5879	36.5877	36.5678	36.613	36.5826	36.5891	36.5863	36.5637	36.5842	36.5765	36.5653	36.5688	36.5549	36.5834	36.5435	36.5638	36.5462	36.5353	36.5497	36.5536	36.5704	36.5698	36.5504	36.5353	36.554	36.573	36.5334	36.5361	36.5362	36.5473	36.5715	36.5487	36.5333	36.5451	36.5288	36.538	36.5106	36.49	36.5444	36.4989	36.499	36.4823	36.4978	36.4995	36.5063	36.4974	36.4965	36.4803	36.471	36.4841	36.4558	36.4415	36.4542	36.4122	36.4531	36.4497	36.4187	36.4092	36.396	36.3863	36.4054	36.4264	36.3969	36.4048	36.3797	36.3652	36.3485	36.3425	36.3003	36.3479	36.3339	36.3208	36.3135	36.3433	36.3278	36.3185	36.2726	36.299	36.2906	36.2858	36.2849	36.3229	36.3057	36.3173	36.3236	36.3248	36.2912	36.2836	36.2939	36.2931	36.2673	36.3056	36.3221	36.4473	36.4283	36.4059	34.6101
ERR12384839_1	33.2866	35.6453	36.4245	36.6014	36.3096	36.4955	36.5556	36.5122	36.6906	36.5413	36.6811	36.6026	36.6656	36.6133	36.5581	36.5977	36.5979	36.5902	36.5945	36.615	36.5914	36.5692	36.5915	36.5962	36.5938	36.5802	36.5403	36.5742	36.5664	36.5465	36.5581	36.5476	36.5524	36.5507	36.5542	36.5277	36.5394	36.5521	36.5017	36.5322	36.5137	36.5206	36.5051	36.4988	36.4937	36.508	36.4835	36.5122	36.503	36.4962	36.5036	36.4663	36.4974	36.4626	36.4669	36.4638	36.4514	36.5112	36.4687	36.4687	36.4827	36.4592	36.4668	36.452	36.4334	36.4711	36.4283	36.4594	36.4256	36.4431	36.4322	36.4302	36.419	36.428	36.4467	36.4601	36.4107	36.4272	36.4254	36.447	36.4134	36.4083	36.4219	36.4181	36.4479	36.4325	36.3982	36.4125	36.3947	36.4049	36.3838	36.3699	36.4142	36.3534	36.3873	36.3463	36.371	36.3617	36.3394	36.3516	36.3718	36.3232	36.3271	36.3223	36.3055	36.2989	36.2745	36.2455	36.2868	36.2811	36.2712	36.2169	36.1957	36.1855	36.2139	36.2908	36.2135	36.2326	36.2114	36.1736	36.1569	36.1499	36.096	36.1697	36.1227	36.1412	36.1166	36.1497	36.1257	36.1082	36.1098	36.109	36.0927	36.1	36.0874	36.0904	36.0819	36.1193	36.0977	36.1308	36.0904	36.0996	36.091	36.0759	36.0623	36.1135	36.1638	36.3	36.2965	36.2367	34.3458
ERR12384854_1	33.3672	35.8405	36.5804	36.6853	36.4767	36.6193	36.6388	36.6028	36.7543	36.6548	36.7504	36.6832	36.7465	36.696	36.6593	36.6717	36.6866	36.6953	36.6693	36.705	36.6727	36.6543	36.669	36.6789	36.6729	36.684	36.6399	36.6641	36.6616	36.6506	36.662	36.6485	36.6635	36.6215	36.6378	36.6298	36.6326	36.6315	36.5933	36.6189	36.6152	36.6107	36.6062	36.6052	36.6206	36.6279	36.6079	36.6022	36.6222	36.596	36.6131	36.6026	36.6066	36.5928	36.6017	36.5909	36.5719	36.6207	36.5992	36.5773	36.5811	36.5606	36.5894	36.5859	36.5694	36.5768	36.5626	36.5702	36.5514	36.5624	36.5653	36.5409	36.5535	36.5576	36.5656	36.5708	36.5501	36.5589	36.5639	36.5856	36.5443	36.5478	36.5444	36.5489	36.5716	36.5413	36.5393	36.5392	36.5377	36.5308	36.5234	36.5243	36.5522	36.499	36.5256	36.5057	36.5101	36.5158	36.5007	36.4937	36.4866	36.4954	36.4855	36.4899	36.472	36.4431	36.4451	36.4264	36.4253	36.4444	36.413	36.4012	36.3873	36.3911	36.3813	36.4331	36.3954	36.4032	36.368	36.3514	36.3332	36.3485	36.318	36.3393	36.3364	36.3558	36.3242	36.3394	36.3286	36.3162	36.2943	36.3043	36.2999	36.308	36.2951	36.3048	36.3141	36.3166	36.3416	36.3123	36.3213	36.3026	36.3117	36.287	36.3126	36.3335	36.3486	36.4834	36.4335	36.4151	34.5888
ERR12384855_1	33.3154	35.7126	36.4431	36.5947	36.3345	36.5173	36.5485	36.5104	36.6717	36.5414	36.6776	36.5879	36.6694	36.5946	36.5556	36.592	36.5929	36.6001	36.5927	36.6066	36.5821	36.5482	36.5861	36.58	36.5883	36.572	36.5304	36.5638	36.5692	36.5552	36.5666	36.5566	36.5426	36.5195	36.5535	36.5245	36.5334	36.5572	36.5005	36.5418	36.5085	36.5142	36.5114	36.5024	36.487	36.5123	36.4918	36.5033	36.4955	36.4988	36.4957	36.4847	36.4942	36.4655	36.4731	36.4694	36.4278	36.4887	36.4699	36.4644	36.4838	36.4609	36.4455	36.4612	36.4352	36.4408	36.4548	36.4611	36.4283	36.4532	36.4429	36.4224	36.4342	36.4408	36.4423	36.4436	36.4274	36.426	36.4272	36.4514	36.3984	36.4226	36.4207	36.4255	36.4445	36.417	36.4078	36.4056	36.4033	36.3963	36.406	36.3671	36.4148	36.3662	36.3795	36.3519	36.3928	36.3405	36.3603	36.344	36.3578	36.3474	36.3245	36.3243	36.299	36.2999	36.3036	36.2497	36.3032	36.2635	36.2618	36.2454	36.2225	36.2153	36.2181	36.2538	36.2209	36.2378	36.2035	36.1868	36.1685	36.1292	36.1222	36.1593	36.1416	36.1475	36.1478	36.1554	36.142	36.127	36.0574	36.1073	36.1064	36.0993	36.0864	36.1131	36.1101	36.1529	36.1558	36.1498	36.0816	36.093	36.1043	36.0979	36.0884	36.1298	36.1509	36.2982	36.3143	36.2798	34.4812
ERR12384857_1	36.0623	36.346	36.8186	36.874	36.8989	36.9367	36.9516	36.9495	36.953	36.9253	36.9615	36.9366	36.9327	36.9434	36.9512	36.9488	36.952	36.9555	36.9501	36.9589	36.9315	36.9542	36.9505	36.9493	36.936	36.936	36.9465	36.9522	36.9409	36.9452	36.9446	36.949	36.9377	36.9434	36.9422	36.9466	36.9412	36.9365	36.9429	36.9412	36.934	36.9346	36.938	36.9397	36.934	36.9338	36.94	36.9346	36.9247	36.9382	36.9156	36.9232	36.931	36.9252	36.8646	36.9243	36.9201	36.9198	36.9311	36.9264	36.9224	36.9167	36.927	36.9179	36.9159	36.8974	36.914	36.9213	36.9046	36.9077	36.915	36.915	36.8989	36.9132	36.9087	36.8916	36.9103	36.9038	36.9066	36.9114	36.8993	36.8975	36.9025	36.9016	36.9002	36.8982	36.8999	36.8992	36.8981	36.8924	36.8868	36.8872	36.8875	36.8863	36.8897	36.8863	36.8842	36.8915	36.8718	36.8847	36.8781	36.8675	36.8742	36.8671	36.8844	36.8841	36.8676	36.8634	36.8676	36.8646	36.8585	36.849	36.842	36.8454	36.8705	36.8601	36.8567	36.8483	36.8561	36.8303	36.8399	36.8117	36.8315	36.8394	36.8343	36.8362	36.8119	36.8271	36.8386	36.8173	36.7897	36.81	36.8069	36.7986	36.8094	36.7995	36.7789	36.7833	36.783	36.7907	36.7792	36.784	36.778	36.7711	36.7557	36.7483	36.744	36.8361	36.8234	36.8015	31.5182
ERR12384858_1	36.8291	36.7228	36.851	36.8625	36.8505	36.94	36.9378	36.9437	36.9381	36.9061	36.9522	36.9358	36.9378	36.9238	36.9385	36.9363	36.9307	36.9383	36.9308	36.938	36.9357	36.9377	36.9162	36.9266	36.927	36.9332	36.9268	36.9237	36.9221	36.9115	36.9113	36.9237	36.9175	36.921	36.9128	36.9092	36.9198	36.9124	36.9056	36.9169	36.909	36.9032	36.904	36.9069	36.9156	36.9028	36.8966	36.8991	36.8972	36.9034	36.8964	36.9032	36.879	36.9042	36.8826	36.8801	36.8781	36.873	36.8765	36.8806	36.86	36.881	36.8624	36.8588	36.8643	36.8595	36.8549	36.8553	36.8552	36.8727	36.8701	36.8576	36.8654	36.857	36.852	36.8529	36.853	36.8488	36.8467	36.832	36.8304	36.8208	36.8402	36.8062	36.8218	36.8246	36.8029	36.8316	36.8073	36.8086	36.7927	36.782	36.7847	36.7867	36.7851	36.7933	36.7871	36.7854	36.7872	36.7825	36.7746	36.7772	36.7558	36.7612	36.729	36.7469	36.7225	36.7366	36.7397	36.7469	36.7156	36.6973	36.6499	36.6842	36.6933	36.6744	36.689	36.679	36.6593	36.6251	36.6681	36.6416	36.6101	36.6089	36.6383	36.5791	36.5699	36.5941	36.6131	36.5782	36.5432	36.5491	36.5216	36.5332	36.5142	36.4812	36.4366	36.4815	36.4865	36.4319	36.4478	36.4253	36.4186	36.4146	36.3599	36.3714	36.3694	36.6098	36.6098	36.5798	28.6793
ERR12384859_1	36.7847	36.7745	36.8802	36.881	36.8763	36.951	36.9394	36.9458	36.9453	36.9094	36.9485	36.9337	36.9405	36.9338	36.9405	36.9301	36.938	36.9357	36.9371	36.9349	36.9412	36.9399	36.9215	36.9316	36.9415	36.9379	36.9274	36.9302	36.9282	36.9268	36.9298	36.9321	36.9167	36.9233	36.9046	36.9243	36.9127	36.922	36.9081	36.9142	36.9062	36.9088	36.9061	36.912	36.9147	36.9129	36.9025	36.8978	36.8958	36.9045	36.8976	36.9035	36.8929	36.9067	36.8936	36.884	36.8834	36.8761	36.8901	36.8894	36.8699	36.8834	36.8825	36.8704	36.8656	36.8613	36.8588	36.8759	36.8783	36.862	36.8681	36.8692	36.8541	36.8583	36.8642	36.8606	36.8581	36.8551	36.8495	36.8403	36.8352	36.839	36.844	36.8244	36.8397	36.8283	36.8103	36.8259	36.8201	36.8184	36.8129	36.7814	36.7955	36.7933	36.8083	36.7974	36.7933	36.8079	36.7921	36.7823	36.7763	36.7803	36.7724	36.776	36.7452	36.7617	36.747	36.7603	36.7529	36.7383	36.725	36.7213	36.649	36.6831	36.6885	36.6921	36.7013	36.6961	36.6692	36.6664	36.6573	36.6505	36.6378	36.6197	36.6337	36.6089	36.6053	36.5955	36.6157	36.5822	36.5601	36.5734	36.5492	36.5293	36.5247	36.5197	36.4741	36.5002	36.4786	36.4782	36.4467	36.4602	36.44	36.4249	36.3671	36.4058	36.4024	36.6419	36.6345	36.5873	28.6467
ERR12384860_1	36.7857	36.7638	36.8733	36.8881	36.8774	36.9528	36.9471	36.9422	36.947	36.9114	36.9496	36.9339	36.9431	36.9216	36.948	36.9364	36.9414	36.9456	36.9352	36.9386	36.9343	36.9306	36.9213	36.9333	36.9445	36.936	36.9364	36.9316	36.9276	36.9203	36.926	36.9326	36.9168	36.9238	36.9143	36.9113	36.9165	36.918	36.909	36.917	36.9027	36.9156	36.9056	36.9162	36.9094	36.9107	36.9085	36.9045	36.8906	36.8999	36.9014	36.8939	36.8845	36.8912	36.8838	36.8824	36.8929	36.8763	36.8821	36.8878	36.8746	36.8891	36.8815	36.8763	36.8674	36.8688	36.8587	36.8713	36.8791	36.8655	36.8619	36.8635	36.8701	36.8682	36.861	36.8565	36.8512	36.8617	36.8467	36.8463	36.8344	36.8277	36.8355	36.8242	36.8283	36.8144	36.8178	36.8211	36.8186	36.816	36.8084	36.7917	36.8044	36.7941	36.8016	36.7989	36.782	36.8051	36.7789	36.7821	36.7853	36.7886	36.7706	36.7785	36.7621	36.7585	36.747	36.7507	36.7589	36.7395	36.7214	36.7144	36.6564	36.701	36.6834	36.697	36.6924	36.6954	36.6822	36.6701	36.6408	36.6695	36.6676	36.6266	36.6255	36.6226	36.6142	36.6002	36.6247	36.596	36.5856	36.5636	36.544	36.5439	36.5143	36.5144	36.5075	36.5466	36.5304	36.4541	36.461	36.444	36.4665	36.4452	36.4205	36.4374	36.4382	36.6724	36.6468	36.6175	28.5981
ERR12384861_1	36.0781	36.5185	36.8645	36.8961	36.9218	36.9529	36.9537	36.9633	36.9598	36.9363	36.9585	36.9453	36.9403	36.9371	36.9613	36.9529	36.9534	36.9555	36.9528	36.9593	36.9399	36.9549	36.955	36.9568	36.9525	36.9393	36.9534	36.9563	36.9459	36.9464	36.9573	36.9556	36.9473	36.9426	36.9456	36.9508	36.9487	36.9322	36.947	36.9427	36.9371	36.9321	36.9406	36.9413	36.9421	36.9338	36.9411	36.9397	36.9397	36.9475	36.9335	36.938	36.9366	36.9385	36.879	36.9373	36.9414	36.9334	36.9442	36.9339	36.9404	36.9268	36.9319	36.9312	36.9345	36.9074	36.9273	36.9314	36.9291	36.9214	36.9214	36.9213	36.9281	36.9222	36.922	36.9179	36.928	36.921	36.9156	36.9201	36.9091	36.9158	36.909	36.9184	36.906	36.9193	36.907	36.9146	36.9061	36.9037	36.8882	36.8937	36.9015	36.8864	36.9067	36.8994	36.9011	36.8883	36.9042	36.8936	36.8848	36.8876	36.8793	36.8878	36.9008	36.8876	36.8851	36.8902	36.8793	36.8804	36.8779	36.867	36.8713	36.8598	36.8789	36.8728	36.8637	36.8587	36.8662	36.8599	36.8668	36.8545	36.8423	36.8566	36.84	36.8464	36.8469	36.8426	36.8479	36.8371	36.8227	36.826	36.8247	36.8297	36.8377	36.8294	36.8295	36.8254	36.8077	36.8108	36.8129	36.7997	36.8132	36.8001	36.7867	36.7616	36.7761	36.8576	36.8526	36.8346	31.6203
ERR12384862_1	36.8082	36.7453	36.8536	36.8798	36.8567	36.9427	36.9414	36.9463	36.9428	36.9108	36.944	36.9287	36.9443	36.9336	36.9447	36.9286	36.9328	36.9341	36.9314	36.9275	36.9381	36.9405	36.9174	36.9379	36.932	36.9357	36.924	36.9366	36.9255	36.9249	36.9317	36.9283	36.9154	36.9202	36.9017	36.9209	36.9122	36.916	36.9017	36.922	36.8996	36.9113	36.8943	36.9025	36.903	36.9021	36.8937	36.9016	36.8828	36.8956	36.8833	36.8989	36.8727	36.896	36.8828	36.8783	36.8809	36.8727	36.8709	36.8784	36.8683	36.8708	36.8683	36.8652	36.8548	36.8516	36.8622	36.8649	36.8621	36.8615	36.8559	36.8542	36.8478	36.8387	36.8593	36.8546	36.8472	36.8378	36.8385	36.8263	36.8345	36.8157	36.8392	36.7977	36.8255	36.8122	36.8066	36.8027	36.7943	36.797	36.7903	36.7612	36.7795	36.7672	36.7803	36.7853	36.7653	36.7814	36.7787	36.7592	36.7461	36.7582	36.7565	36.758	36.7147	36.737	36.7235	36.7375	36.7432	36.7177	36.715	36.7042	36.6508	36.6531	36.6636	36.6811	36.6826	36.6593	36.6572	36.6304	36.6041	36.637	36.5836	36.5969	36.5869	36.5843	36.5602	36.5821	36.5649	36.556	36.5004	36.5409	36.5118	36.482	36.465	36.4695	36.432	36.4681	36.4848	36.3943	36.4097	36.3881	36.4091	36.3822	36.3289	36.3524	36.3797	36.6131	36.5897	36.5879	28.8056
ERR12384863_1	36.798	36.759	36.8647	36.8782	36.8741	36.9518	36.9425	36.9423	36.9459	36.9011	36.9495	36.9355	36.9394	36.9267	36.9441	36.9425	36.9364	36.9436	36.9298	36.9434	36.9347	36.9284	36.9137	36.9235	36.9373	36.9366	36.9298	36.929	36.9236	36.9295	36.9212	36.918	36.9154	36.9221	36.9108	36.9155	36.9132	36.9219	36.9206	36.9141	36.9003	36.9027	36.8997	36.9099	36.9059	36.9096	36.9045	36.9074	36.8942	36.9042	36.8847	36.886	36.8753	36.9073	36.8946	36.8684	36.8748	36.8843	36.8704	36.8722	36.8654	36.8821	36.8639	36.8731	36.8653	36.849	36.8582	36.8747	36.8707	36.8573	36.8526	36.8542	36.8532	36.8513	36.8531	36.85	36.837	36.8476	36.8421	36.8298	36.8299	36.8257	36.8433	36.7993	36.8301	36.818	36.81	36.8211	36.8038	36.7799	36.7732	36.7803	36.779	36.7864	36.7816	36.7731	36.7784	36.7899	36.772	36.7661	36.7621	36.7849	36.7622	36.7752	36.726	36.7548	36.732	36.7354	36.7385	36.7271	36.7143	36.6959	36.6363	36.6688	36.6939	36.6725	36.6701	36.6667	36.655	36.6484	36.638	36.6398	36.6276	36.6013	36.6048	36.5904	36.5799	36.5589	36.5736	36.5714	36.5533	36.545	36.5078	36.5164	36.4989	36.4686	36.4429	36.4827	36.4615	36.4357	36.3929	36.415	36.4068	36.4227	36.3391	36.3851	36.377	36.6205	36.625	36.5775	28.6053
ERR12384864_1	36.7882	36.7756	36.8839	36.8933	36.8908	36.945	36.9495	36.95	36.9482	36.9148	36.9488	36.9392	36.9449	36.9276	36.9435	36.942	36.9364	36.9372	36.9378	36.9453	36.9407	36.9402	36.9218	36.9355	36.9305	36.9308	36.9358	36.9343	36.9394	36.925	36.9305	36.9305	36.9224	36.9185	36.9165	36.9243	36.9234	36.9248	36.9208	36.9242	36.9089	36.925	36.9071	36.9167	36.9187	36.9194	36.9071	36.9106	36.9057	36.9015	36.8945	36.901	36.8896	36.9032	36.8931	36.8931	36.8902	36.8893	36.8906	36.8839	36.8725	36.8857	36.8834	36.8775	36.8707	36.8854	36.8752	36.8744	36.8776	36.8722	36.8777	36.8769	36.8573	36.8631	36.8617	36.862	36.8705	36.8527	36.857	36.8423	36.8569	36.8326	36.8554	36.8303	36.8496	36.8303	36.8347	36.8319	36.8217	36.8254	36.8091	36.7949	36.8218	36.7997	36.8023	36.8014	36.7888	36.8251	36.816	36.8027	36.7875	36.7973	36.7942	36.7855	36.7597	36.7772	36.7504	36.7551	36.772	36.7575	36.7582	36.7335	36.675	36.69	36.7085	36.7053	36.715	36.7078	36.6923	36.695	36.6772	36.6762	36.6684	36.6384	36.653	36.6341	36.6154	36.6037	36.6142	36.6285	36.611	36.6056	36.5804	36.5509	36.5375	36.527	36.5119	36.5699	36.5543	36.4934	36.4914	36.5047	36.5095	36.4517	36.4544	36.4604	36.4682	36.6555	36.6497	36.6146	28.4585
ERR12384865_1	36.8163	36.7798	36.877	36.8971	36.8772	36.9545	36.9505	36.9532	36.9484	36.9212	36.946	36.9347	36.9456	36.9255	36.9445	36.9404	36.9388	36.9437	36.9352	36.939	36.9397	36.94	36.9253	36.93	36.9384	36.9445	36.9312	36.9323	36.9331	36.9213	36.934	36.9304	36.9337	36.9186	36.9183	36.924	36.923	36.932	36.9152	36.9313	36.9118	36.9107	36.9111	36.9191	36.9154	36.9137	36.9076	36.9104	36.9032	36.9094	36.8952	36.9027	36.8975	36.8999	36.8939	36.8922	36.8981	36.8806	36.8985	36.8823	36.8735	36.8881	36.884	36.8856	36.8758	36.8794	36.8683	36.8763	36.8798	36.8675	36.8665	36.8744	36.8704	36.8681	36.8746	36.8675	36.8597	36.8635	36.8622	36.8448	36.8466	36.8358	36.8519	36.8295	36.8464	36.8334	36.8196	36.8382	36.8217	36.8039	36.816	36.794	36.8142	36.8043	36.7968	36.8106	36.7971	36.8056	36.7957	36.7822	36.7765	36.775	36.7723	36.7733	36.7552	36.766	36.7628	36.7705	36.7679	36.7371	36.7299	36.7083	36.6898	36.7012	36.6992	36.7061	36.6861	36.7014	36.6941	36.6776	36.6607	36.6662	36.6436	36.61	36.6285	36.6245	36.6031	36.6096	36.623	36.6071	36.5575	36.567	36.5498	36.5576	36.5342	36.513	36.4989	36.5238	36.5348	36.4893	36.4452	36.4699	36.4844	36.4414	36.4248	36.3964	36.4331	36.6602	36.6299	36.6125	28.5668
ERR12384866_1	36.7893	36.7619	36.8739	36.8604	36.857	36.9454	36.9371	36.9445	36.9386	36.9043	36.9445	36.925	36.9469	36.9287	36.9477	36.9302	36.9334	36.9377	36.9224	36.9361	36.9453	36.9302	36.9168	36.9271	36.9399	36.9305	36.9281	36.9259	36.9261	36.923	36.92	36.924	36.9088	36.9265	36.9106	36.907	36.9146	36.9109	36.9118	36.9193	36.9037	36.9043	36.8945	36.9112	36.9045	36.911	36.8916	36.9039	36.8945	36.8944	36.8946	36.9032	36.8831	36.8941	36.8856	36.8871	36.8834	36.8702	36.8806	36.8862	36.8656	36.8856	36.8767	36.8733	36.8695	36.8598	36.8578	36.861	36.8605	36.8607	36.8585	36.8587	36.8539	36.8615	36.8706	36.8552	36.864	36.8462	36.8443	36.8363	36.8465	36.8281	36.8388	36.8018	36.8313	36.8177	36.8154	36.825	36.8116	36.7946	36.7951	36.7774	36.797	36.7907	36.7971	36.7921	36.7842	36.7869	36.7791	36.7717	36.7539	36.7726	36.7566	36.781	36.7371	36.7503	36.7283	36.7399	36.7344	36.7413	36.7317	36.7032	36.6505	36.6945	36.6758	36.6774	36.6809	36.6795	36.6764	36.6482	36.635	36.6518	36.6246	36.6247	36.6262	36.5989	36.5856	36.595	36.6029	36.5801	36.563	36.5565	36.5431	36.5019	36.4844	36.4936	36.4761	36.4901	36.5031	36.448	36.4421	36.45	36.4326	36.4374	36.3886	36.39	36.4022	36.6244	36.6069	36.595	28.5548
ERR12384867_1	36.1027	36.4191	36.8355	36.8779	36.9071	36.9507	36.9622	36.9603	36.9592	36.9278	36.9562	36.9367	36.9435	36.9429	36.9564	36.9488	36.952	36.9536	36.9549	36.9533	36.942	36.9552	36.9552	36.9527	36.9396	36.938	36.9537	36.9417	36.9494	36.9493	36.9445	36.9549	36.9511	36.9476	36.9494	36.9422	36.9505	36.9378	36.945	36.9428	36.9448	36.9328	36.942	36.9408	36.941	36.9398	36.935	36.933	36.9416	36.9383	36.9232	36.9354	36.9349	36.9248	36.87	36.9242	36.9379	36.9187	36.9262	36.9319	36.9291	36.9154	36.9296	36.9238	36.9176	36.9022	36.9128	36.9153	36.9125	36.9171	36.9236	36.9171	36.9091	36.9204	36.9118	36.9135	36.9209	36.9143	36.9088	36.9027	36.9156	36.9182	36.9067	36.9073	36.9121	36.9118	36.9024	36.9079	36.8946	36.9009	36.8971	36.884	36.8976	36.8868	36.8856	36.8827	36.9008	36.8911	36.8844	36.8869	36.8773	36.8775	36.8864	36.8828	36.8748	36.8747	36.8859	36.8715	36.8797	36.8721	36.8707	36.864	36.8596	36.8663	36.8844	36.8537	36.8618	36.8577	36.8503	36.8434	36.8468	36.8408	36.8447	36.8501	36.8399	36.8491	36.837	36.8407	36.8288	36.8309	36.8296	36.8179	36.8176	36.8199	36.8099	36.7948	36.8039	36.8076	36.7881	36.8047	36.7744	36.7935	36.7849	36.7903	36.7784	36.7704	36.7471	36.8401	36.8284	36.8205	31.5196
ERR12384868_1	36.8077	36.7915	36.8815	36.8962	36.8967	36.9541	36.9443	36.9529	36.9455	36.9176	36.9458	36.9405	36.9436	36.9372	36.9457	36.9453	36.9485	36.942	36.938	36.9491	36.9373	36.9427	36.9196	36.9434	36.9426	36.941	36.9454	36.9327	36.9433	36.924	36.926	36.9361	36.9237	36.9301	36.9244	36.9264	36.9199	36.9188	36.9229	36.9211	36.9218	36.9174	36.915	36.923	36.9125	36.9035	36.9046	36.9019	36.907	36.9082	36.9052	36.9054	36.8961	36.9083	36.9017	36.8849	36.8906	36.8815	36.8992	36.8981	36.8913	36.8887	36.8856	36.8789	36.8837	36.8835	36.8754	36.8835	36.8838	36.8726	36.8664	36.8693	36.8654	36.8606	36.8654	36.8663	36.868	36.8589	36.8578	36.8413	36.8448	36.8374	36.8572	36.8197	36.842	36.8279	36.8266	36.8438	36.8144	36.8028	36.7974	36.7907	36.8112	36.7864	36.7989	36.8024	36.8047	36.7883	36.7853	36.7875	36.7762	36.794	36.7552	36.7682	36.748	36.7748	36.7389	36.7461	36.7487	36.7657	36.7312	36.731	36.6552	36.6888	36.6992	36.6837	36.6942	36.6854	36.6763	36.6668	36.6669	36.6547	36.6348	36.6326	36.6421	36.6163	36.6018	36.6197	36.6195	36.588	36.5641	36.5672	36.5607	36.5213	36.5337	36.5073	36.5003	36.5194	36.5456	36.4727	36.4479	36.4376	36.4802	36.412	36.4137	36.408	36.4498	36.6512	36.638	36.5892	28.6894
ERR12384869_1	36.0887	36.4772	36.8517	36.8855	36.9213	36.9515	36.9647	36.9599	36.9585	36.9325	36.959	36.9394	36.9424	36.9472	36.9564	36.9493	36.9476	36.9513	36.9473	36.9595	36.9378	36.9523	36.9497	36.9472	36.9424	36.9447	36.9435	36.9564	36.9472	36.9503	36.9516	36.9509	36.9471	36.9505	36.95	36.9498	36.9518	36.9398	36.9483	36.9463	36.9438	36.9353	36.942	36.9387	36.9405	36.9417	36.9481	36.9407	36.9437	36.9452	36.9218	36.9355	36.9384	36.9337	36.8755	36.9278	36.9289	36.9319	36.9378	36.9301	36.9291	36.9292	36.9313	36.9291	36.93	36.9087	36.9283	36.9249	36.9188	36.9217	36.9265	36.9192	36.9182	36.9227	36.923	36.9127	36.9274	36.9214	36.9196	36.9156	36.9065	36.9164	36.9081	36.9137	36.909	36.9166	36.9023	36.9074	36.9129	36.9055	36.8948	36.8987	36.8978	36.8944	36.8958	36.901	36.8937	36.8884	36.9038	36.8896	36.8915	36.8877	36.8825	36.8869	36.8842	36.8909	36.8905	36.8866	36.883	36.8753	36.8741	36.878	36.8784	36.8638	36.8761	36.876	36.8672	36.8711	36.8702	36.8637	36.8495	36.8522	36.8543	36.8402	36.867	36.8483	36.8485	36.8425	36.8407	36.8373	36.82	36.8265	36.8419	36.8265	36.8146	36.8048	36.8268	36.8391	36.7997	36.8107	36.7882	36.8053	36.8095	36.8043	36.7898	36.7934	36.7722	36.8572	36.8433	36.8473	31.4621
