Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151
ERR12385018_1	33.7669	33.7634	33.7582	33.7224	33.2777	33.3273	33.2168	33.1665	33.5251	33.406	33.6556	33.4165	33.5399	33.4675	33.365	33.3913	33.2874	33.3469	33.2699	33.3647	33.3507	33.3468	33.3395	33.3918	33.3509	33.5156	33.4693	33.4694	33.4678	33.4448	33.4941	33.4599	33.4862	33.5069	33.511	33.4847	33.4721	33.5127	33.4885	33.4794	33.4848	33.483	33.4606	33.4551	33.4946	33.4456	33.4544	33.4714	33.4627	33.4707	33.4459	33.4321	33.4576	33.4305	33.4686	33.4827	33.466	33.4548	33.4336	33.4017	33.4529	33.433	33.3847	33.4048	33.4101	33.44	33.4563	33.4496	33.4476	33.4551	33.4071	33.4138	33.4416	33.4446	33.4333	33.3661	33.4436	33.4562	33.3878	33.4979	33.4481	33.4743	33.4572	33.4386	33.4463	33.4422	33.4711	33.4467	33.4289	33.4556	33.4714	33.46	33.4759	33.4255	33.4777	33.4332	33.4846	33.4039	33.4224	33.4475	33.4426	33.4256	33.4502	33.4265	33.4101	33.3913	33.3803	33.3717	33.4047	33.3663	33.3867	33.3381	33.3468	33.3167	33.3125	33.2976	33.3118	33.2984	33.2982	33.2657	33.2821	33.2467	33.2722	33.226	33.2776	33.1936	33.2045	33.2072	33.1881	33.2054	33.1709	33.1977	33.1644	33.0951	33.0566	32.9868	33.0698	32.9973	33.0183	33.0287	33.001	32.9116	32.8973	32.9253	32.8813	32.901	33.0689	33.4905	33.4994	33.4931	33.0243
ERR12385019_1	33.771	33.7709	33.7655	33.719	33.2791	33.3518	33.2306	33.1628	33.5274	33.4054	33.68	33.4044	33.5305	33.4913	33.3929	33.3831	33.2811	33.3469	33.3009	33.3686	33.3739	33.3509	33.3437	33.377	33.357	33.5083	33.4702	33.4675	33.4677	33.4578	33.5018	33.4778	33.4881	33.5004	33.4989	33.4874	33.4645	33.5059	33.4499	33.4956	33.4939	33.4735	33.4334	33.4689	33.4582	33.4427	33.4605	33.4705	33.4587	33.4929	33.4443	33.4661	33.4536	33.4304	33.4773	33.4941	33.4652	33.4733	33.4441	33.4079	33.439	33.4604	33.3901	33.3972	33.415	33.4421	33.4787	33.4481	33.4366	33.4834	33.3884	33.4107	33.439	33.4526	33.43	33.3776	33.4278	33.4639	33.4192	33.4887	33.4934	33.4821	33.4638	33.457	33.437	33.4629	33.4644	33.4385	33.4514	33.4602	33.4783	33.4683	33.4775	33.4163	33.4617	33.4425	33.4623	33.4061	33.4286	33.4577	33.4479	33.4414	33.4296	33.4312	33.4335	33.4161	33.3734	33.3913	33.4368	33.3919	33.4269	33.375	33.3378	33.3341	33.3534	33.2955	33.3127	33.3143	33.3152	33.3135	33.2865	33.2465	33.2963	33.2606	33.298	33.2353	33.1961	33.2035	33.1691	33.2118	33.1986	33.2126	33.1425	33.1235	33.0823	33.0516	33.0877	33.0058	33.0296	33.0391	32.9939	32.9136	32.933	32.9522	32.8835	32.94	33.1138	33.5055	33.5003	33.4811	33.0117
ERR12385020_1	33.8211	33.7608	33.736	33.7391	33.151	33.1716	33.0711	33.0534	33.4915	33.2792	33.5327	33.2867	33.4339	33.3499	33.2823	33.2725	33.179	33.2407	33.2035	33.2495	33.2208	33.1994	33.2166	33.2505	33.1948	33.3864	33.3376	33.3637	33.3622	33.3319	33.3931	33.349	33.3292	33.402	33.3574	33.3536	33.3289	33.3338	33.3476	33.3433	33.3588	33.3147	33.3085	33.2969	33.2882	33.3046	33.2959	33.3266	33.2629	33.318	33.2886	33.314	33.2839	33.2938	33.3035	33.3336	33.2615	33.2912	33.2561	33.2152	33.2613	33.2557	33.1888	33.247	33.2269	33.248	33.2561	33.243	33.2213	33.2698	33.1984	33.2168	33.2154	33.2125	33.1576	33.2024	33.195	33.2178	33.1528	33.1948	33.227	33.2263	33.1793	33.1798	33.1797	33.1825	33.1678	33.1526	33.1569	33.1279	33.1547	33.1827	33.1567	33.1097	33.148	33.0973	33.1702	33.0792	33.0925	33.1804	33.1579	33.1564	33.1555	33.1576	33.1023	33.1296	33.1186	33.0508	33.1277	33.1076	33.1298	33.0872	33.0507	33.063	33.0488	33.0519	33.0177	33.008	32.989	33.0323	32.9914	32.963	32.9821	32.9953	33.0229	33.0215	32.9519	32.9757	32.9151	32.9253	32.9093	32.9126	32.9003	32.9085	32.8022	32.7834	32.8661	32.8125	32.7905	32.818	32.8012	32.7308	32.7918	32.7844	32.7542	32.8407	33.0094	33.4953	33.4916	33.4747	33.0147
ERR12385021_1	33.769	33.7687	33.7599	33.7138	33.2475	33.3362	33.1978	33.1683	33.5174	33.3945	33.6356	33.4168	33.5155	33.446	33.3721	33.3688	33.2233	33.3276	33.2632	33.3253	33.3304	33.2886	33.3198	33.3331	33.3032	33.4792	33.4212	33.458	33.4277	33.4261	33.4618	33.4434	33.4562	33.4915	33.4854	33.4578	33.4367	33.4728	33.4325	33.459	33.4637	33.4337	33.4389	33.4206	33.4407	33.4119	33.4079	33.4646	33.4225	33.4394	33.428	33.4291	33.4378	33.4134	33.4474	33.4658	33.4181	33.4265	33.4023	33.3755	33.4109	33.42	33.3538	33.3876	33.3948	33.4144	33.432	33.4232	33.4233	33.4118	33.3689	33.368	33.4107	33.4081	33.3597	33.3493	33.407	33.4117	33.3762	33.4291	33.4412	33.4503	33.4241	33.4322	33.4088	33.4236	33.4208	33.4135	33.4036	33.4256	33.4306	33.4311	33.4428	33.4031	33.4187	33.3874	33.4094	33.3779	33.394	33.4182	33.3952	33.3898	33.4105	33.3823	33.3811	33.3712	33.3262	33.3278	33.3739	33.3395	33.3656	33.3226	33.3132	33.2997	33.291	33.294	33.2627	33.2392	33.2461	33.2504	33.2331	33.1951	33.2302	33.2091	33.2304	33.1652	33.1274	33.177	33.139	33.186	33.1183	33.1645	33.0648	33.0762	32.9919	32.9187	32.9922	32.9239	32.9471	32.962	32.957	32.858	32.9023	32.8465	32.7965	32.8804	33.0278	33.4798	33.4752	33.4618	33.0069
ERR12385022_1	33.8158	33.763	33.7203	33.7306	33.1679	33.1511	33.0408	33.0199	33.4851	33.2948	33.5304	33.2748	33.4045	33.3184	33.2635	33.2869	33.1673	33.2153	33.1239	33.2263	33.2169	33.2083	33.2144	33.2114	33.1877	33.3841	33.3116	33.3471	33.3434	33.3296	33.4047	33.3372	33.3256	33.402	33.3658	33.336	33.3243	33.3429	33.3094	33.3213	33.3269	33.3126	33.2693	33.2588	33.2389	33.2646	33.2705	33.3147	33.2682	33.3076	33.2444	33.2672	33.2749	33.2686	33.3102	33.3199	33.2287	33.266	33.2542	33.1979	33.2613	33.2273	33.1596	33.2048	33.1931	33.2147	33.2497	33.2117	33.2424	33.2524	33.1973	33.1776	33.2101	33.1854	33.1588	33.1873	33.2163	33.2146	33.1613	33.1847	33.2208	33.2029	33.1751	33.1653	33.1869	33.1284	33.1665	33.1413	33.1172	33.1112	33.134	33.1377	33.1323	33.0748	33.1556	33.0895	33.1467	33.085	33.0877	33.132	33.1237	33.1106	33.1366	33.1161	33.0796	33.1124	33.0802	33.065	33.1304	33.088	33.1031	33.07	33.0584	33.0554	33.0482	33.0539	33.0273	33.0149	32.9561	32.9853	32.9952	32.9637	32.944	32.9817	33.0081	32.9651	32.9525	32.9326	32.8705	32.9512	32.902	32.9109	32.8538	32.907	32.7884	32.8053	32.8991	32.7705	32.7624	32.7995	32.8016	32.7146	32.7381	32.8061	32.7193	32.7845	32.972	33.4786	33.4937	33.4764	33.0074
ERR12385023_1	33.764	33.7737	33.7614	33.7249	33.2903	33.3459	33.2218	33.1986	33.5616	33.4194	33.6935	33.4388	33.5343	33.4813	33.3914	33.4192	33.2994	33.3668	33.302	33.3528	33.3944	33.3588	33.3661	33.3936	33.3455	33.5084	33.4534	33.4824	33.4749	33.4764	33.5163	33.4606	33.5061	33.5161	33.5103	33.5142	33.4929	33.5013	33.4742	33.4915	33.5099	33.485	33.4764	33.4507	33.4781	33.4699	33.453	33.4842	33.4686	33.4891	33.4698	33.4669	33.4649	33.4453	33.4775	33.5038	33.4758	33.4698	33.4365	33.4178	33.4611	33.4552	33.3758	33.4095	33.4079	33.4246	33.4822	33.4592	33.4533	33.4681	33.4194	33.4066	33.4582	33.4685	33.4196	33.3832	33.4467	33.4564	33.4069	33.4871	33.4951	33.5021	33.4641	33.461	33.4415	33.4723	33.4743	33.4468	33.4675	33.4641	33.4559	33.5	33.4882	33.4134	33.4836	33.4459	33.4568	33.419	33.4435	33.4423	33.4691	33.4351	33.4496	33.4239	33.4419	33.433	33.3866	33.3909	33.4309	33.381	33.4225	33.3754	33.3664	33.3505	33.3516	33.3266	33.3095	33.305	33.3155	33.2846	33.2841	33.2545	33.2813	33.2838	33.2694	33.2481	33.201	33.2023	33.1827	33.2484	33.196	33.2168	33.1273	33.1207	33.074	33.0415	33.0938	33.0092	33.0293	33.0177	33.0053	32.9313	32.9417	32.9588	32.8928	32.9191	33.0818	33.5037	33.4836	33.4759	32.991
ERR12385024_1	33.7692	33.7672	33.7651	33.7047	33.2676	33.3396	33.2234	33.1677	33.5416	33.4078	33.663	33.4212	33.5472	33.4501	33.3615	33.4017	33.2891	33.3503	33.2397	33.3449	33.3769	33.3451	33.3396	33.3413	33.3141	33.4906	33.431	33.4718	33.4563	33.4472	33.4978	33.4474	33.4766	33.5088	33.503	33.479	33.4734	33.4931	33.4651	33.473	33.4665	33.4713	33.4438	33.463	33.4606	33.459	33.4352	33.4901	33.449	33.4815	33.4287	33.445	33.4377	33.4309	33.4734	33.4967	33.4366	33.4576	33.4311	33.4099	33.4427	33.4335	33.375	33.4072	33.4024	33.4333	33.4502	33.4265	33.4354	33.4343	33.3995	33.4028	33.4314	33.4487	33.4024	33.3845	33.445	33.439	33.3997	33.4756	33.4804	33.4862	33.4572	33.4679	33.4459	33.4625	33.446	33.453	33.4541	33.4545	33.4612	33.4707	33.4816	33.4234	33.4648	33.4231	33.445	33.3986	33.4231	33.4255	33.4434	33.4297	33.4304	33.4157	33.4381	33.4018	33.3881	33.3614	33.4178	33.3635	33.4094	33.3654	33.3823	33.3332	33.3384	33.3036	33.3261	33.2622	33.3215	33.2873	33.307	33.2693	33.261	33.2378	33.2793	33.2312	33.1981	33.197	33.1713	33.2363	33.1917	33.2113	33.1429	33.1302	33.0822	33.0037	33.0564	33.0077	32.994	32.9796	33.0072	32.9312	32.9451	32.9381	32.8634	32.9271	33.0838	33.4939	33.4964	33.4903	33.0013
ERR12385025_1	33.7631	33.7631	33.7461	33.714	33.2681	33.3232	33.1823	33.1613	33.5328	33.3884	33.661	33.3818	33.5162	33.4528	33.3739	33.3939	33.3019	33.3472	33.2658	33.3464	33.349	33.3362	33.3525	33.3396	33.321	33.4991	33.439	33.4423	33.4581	33.4332	33.4836	33.4519	33.4639	33.5232	33.4831	33.4668	33.4558	33.4819	33.4575	33.4931	33.4848	33.4628	33.4377	33.4491	33.4686	33.4675	33.4243	33.4626	33.4458	33.4809	33.4546	33.4235	33.4217	33.416	33.446	33.4962	33.4268	33.4275	33.4212	33.3997	33.4377	33.4356	33.3748	33.3989	33.3939	33.41	33.4443	33.426	33.4376	33.4235	33.4069	33.3811	33.4233	33.4481	33.4146	33.3698	33.4303	33.4467	33.4134	33.4458	33.4556	33.4662	33.4551	33.4502	33.4281	33.434	33.4507	33.4231	33.453	33.4603	33.4341	33.4568	33.4729	33.4114	33.4473	33.4433	33.4388	33.3736	33.3944	33.4309	33.4355	33.4313	33.4118	33.3963	33.4263	33.3889	33.3721	33.3429	33.3975	33.3494	33.3711	33.3592	33.3371	33.3378	33.3127	33.3032	33.2998	33.2585	33.2993	33.2602	33.2686	33.2681	33.2416	33.2597	33.2803	33.2051	33.1645	33.198	33.1758	33.1997	33.15	33.1949	33.097	33.1143	33.0848	32.9879	33.0314	32.994	33.0073	32.9634	33.0064	32.9142	32.9216	32.9003	32.8333	32.9302	33.0346	33.4939	33.499	33.4581	32.9851
ERR12385026_1	33.7644	33.7738	33.7598	33.7225	33.279	33.3256	33.1866	33.1745	33.5435	33.436	33.68	33.4354	33.5574	33.4929	33.3787	33.402	33.3157	33.3776	33.2884	33.3792	33.4016	33.3616	33.3565	33.3878	33.3492	33.5241	33.4678	33.486	33.4648	33.455	33.5062	33.4604	33.518	33.5154	33.5202	33.5012	33.4654	33.5185	33.4669	33.492	33.5024	33.492	33.461	33.4827	33.4812	33.4608	33.4631	33.4999	33.4703	33.5174	33.4499	33.4554	33.4525	33.4826	33.483	33.517	33.4438	33.4596	33.4374	33.4227	33.4455	33.459	33.3882	33.4202	33.3937	33.431	33.4614	33.4347	33.4497	33.4502	33.4108	33.4019	33.4384	33.4764	33.4389	33.3952	33.4596	33.4586	33.396	33.483	33.4814	33.4989	33.4619	33.446	33.4456	33.4696	33.4367	33.4742	33.4708	33.4971	33.4722	33.4858	33.4917	33.4166	33.4879	33.445	33.4517	33.3984	33.4279	33.466	33.4334	33.4463	33.4533	33.4213	33.4438	33.4122	33.3923	33.3749	33.4441	33.386	33.4125	33.3751	33.3418	33.3694	33.3329	33.3172	33.3228	33.2935	33.3214	33.2691	33.3068	33.2849	33.2517	33.2412	33.2903	33.2341	33.2125	33.2283	33.1895	33.2232	33.1833	33.2498	33.174	33.1954	33.0971	33.0355	33.1126	33.0411	33.0129	33.0122	33.0302	32.948	32.9626	32.9882	32.8965	32.9413	33.0501	33.5256	33.4884	33.4491	33.0147
ERR12385028_1	33.7725	33.7857	33.7689	33.7188	33.2847	33.3182	33.1742	33.1782	33.564	33.4225	33.6606	33.4338	33.5208	33.4741	33.4095	33.4169	33.3123	33.3806	33.2647	33.3599	33.3624	33.3421	33.3553	33.3469	33.3229	33.4893	33.4397	33.4865	33.4583	33.4654	33.4652	33.4513	33.5116	33.515	33.5012	33.476	33.4357	33.4712	33.4541	33.4751	33.4603	33.4564	33.4638	33.4303	33.4728	33.4473	33.4034	33.4712	33.4003	33.4943	33.4373	33.4411	33.452	33.4223	33.4703	33.4762	33.4515	33.4596	33.4386	33.4162	33.4243	33.444	33.3717	33.3919	33.4162	33.4255	33.4696	33.4306	33.4246	33.4258	33.3911	33.4228	33.4308	33.4492	33.4184	33.3502	33.4389	33.4443	33.3784	33.4959	33.4677	33.4752	33.4787	33.4691	33.4751	33.4365	33.4574	33.4431	33.4657	33.4656	33.4517	33.4872	33.4875	33.4063	33.4517	33.4063	33.4358	33.3885	33.4406	33.455	33.4483	33.4274	33.4359	33.3967	33.4185	33.434	33.3679	33.3403	33.4293	33.3885	33.3886	33.3594	33.3304	33.3372	33.3211	33.3251	33.2835	33.3076	33.2957	33.3143	33.3066	33.2406	33.2677	33.2418	33.2179	33.2356	33.1322	33.1597	33.1926	33.2403	33.1699	33.1819	33.1157	33.088	33.0821	33.082	32.9957	33.0048	33.009	33.0043	33.0156	32.9337	32.9873	32.8732	32.9154	32.8873	33.0361	33.5085	33.4966	33.4703	32.9877
ERR12385032_1	33.7726	33.7642	33.7558	33.723	33.283	33.3283	33.22	33.2072	33.5631	33.411	33.6711	33.4154	33.5358	33.4739	33.3842	33.3976	33.2936	33.3558	33.2957	33.3497	33.3975	33.3735	33.3356	33.362	33.355	33.4903	33.4446	33.4931	33.4606	33.4349	33.519	33.4459	33.4747	33.5286	33.5014	33.4773	33.4554	33.5018	33.4703	33.4869	33.5015	33.488	33.4641	33.4867	33.4763	33.4676	33.44	33.4963	33.4537	33.4783	33.4723	33.4708	33.467	33.4525	33.4752	33.5067	33.4593	33.4698	33.4148	33.4084	33.445	33.4418	33.3726	33.4366	33.4037	33.4416	33.4588	33.4561	33.4551	33.4738	33.419	33.3992	33.4327	33.4731	33.4261	33.4245	33.4488	33.4597	33.3966	33.487	33.4824	33.4732	33.4709	33.4924	33.4425	33.4653	33.4648	33.4461	33.4558	33.4675	33.4729	33.4619	33.5066	33.4649	33.4586	33.4643	33.4572	33.4252	33.4441	33.434	33.4443	33.4625	33.4686	33.4064	33.4357	33.4301	33.3975	33.3583	33.445	33.3872	33.4059	33.3836	33.3731	33.3644	33.3523	33.3281	33.3363	33.302	33.3258	33.2765	33.2882	33.2529	33.2698	33.231	33.301	33.2389	33.2076	33.2211	33.2116	33.2405	33.1935	33.1781	33.1454	33.1345	33.0975	33.0315	33.0801	33.0275	32.9996	32.9965	33.049	32.9095	32.9444	32.9217	32.9428	32.8862	33.065	33.5196	33.5072	33.455	32.9934
ERR12385033_1	33.8301	33.7765	33.7262	33.7489	33.1997	33.1509	33.0823	33.0425	33.5149	33.298	33.5597	33.3213	33.432	33.3671	33.2775	33.2983	33.1781	33.246	33.1884	33.2587	33.2701	33.2283	33.2734	33.2483	33.1951	33.3889	33.3745	33.3743	33.3875	33.3382	33.4208	33.3986	33.3403	33.4008	33.3811	33.3737	33.3419	33.3746	33.34	33.3839	33.3622	33.3603	33.2992	33.3199	33.318	33.3216	33.3108	33.3371	33.2956	33.3518	33.2935	33.2857	33.2995	33.2995	33.3118	33.3472	33.3104	33.3144	33.2695	33.2173	33.2854	33.2758	33.2205	33.2738	33.225	33.2749	33.2735	33.2731	33.2794	33.2661	33.239	33.2304	33.2471	33.2549	33.2238	33.2227	33.2365	33.2477	33.2256	33.2497	33.2354	33.2796	33.2303	33.2147	33.2147	33.2115	33.1986	33.1924	33.1749	33.1905	33.1798	33.19	33.2025	33.1287	33.1832	33.1524	33.2117	33.1266	33.1431	33.1553	33.1901	33.1749	33.1675	33.1266	33.0981	33.1584	33.1455	33.1142	33.1725	33.1293	33.129	33.1056	33.0943	33.0927	33.1023	33.1004	33.0796	33.0559	33.0229	33.0496	33.0468	32.9777	32.9852	33.0183	33.049	33.0189	33.022	33.0343	32.9265	32.9516	32.9418	32.9755	32.9274	32.9293	32.8597	32.842	32.9155	32.8541	32.8223	32.8651	32.8595	32.7706	32.8141	32.8446	32.8025	32.8935	33.0774	33.4962	33.5174	33.4895	33.0048
ERR12385034_1	33.8216	33.7661	33.7225	33.7271	33.183	33.2016	33.0798	33.0412	33.5022	33.2884	33.5545	33.2979	33.4191	33.3167	33.2714	33.2784	33.2055	33.2287	33.1665	33.2309	33.2515	33.2075	33.2276	33.246	33.1919	33.4052	33.3758	33.3898	33.3771	33.3691	33.4111	33.3745	33.3621	33.3919	33.3779	33.3757	33.3337	33.3554	33.3502	33.3499	33.3343	33.3499	33.3122	33.3183	33.3092	33.3312	33.2881	33.3246	33.2962	33.33	33.2437	33.313	33.3092	33.2918	33.323	33.3462	33.3215	33.3116	33.2606	33.2371	33.2841	33.2367	33.1992	33.2386	33.2753	33.2574	33.2914	33.2477	33.255	33.2539	33.2067	33.2085	33.2351	33.2118	33.1683	33.1956	33.1977	33.2247	33.1435	33.2028	33.2385	33.2446	33.2005	33.1748	33.175	33.1795	33.186	33.1585	33.1834	33.1425	33.1548	33.1435	33.1387	33.0996	33.142	33.0902	33.1826	33.0888	33.1192	33.1207	33.1195	33.1265	33.1186	33.0796	33.0748	33.1207	33.0748	33.0207	33.0758	33.0581	33.1151	33.0241	33.0301	33.05	33.0229	33.0137	33.0119	32.9459	32.9508	32.9563	32.9671	32.925	32.9572	32.9354	32.9705	32.9491	32.9121	32.9054	32.8137	32.9101	32.8376	32.8874	32.8656	32.8686	32.7941	32.7741	32.8372	32.7995	32.6892	32.7981	32.7254	32.6975	32.6987	32.7845	32.7308	32.8029	32.958	33.4689	33.4704	33.4488	32.9448
ERR12385041_1	33.8348	33.7779	33.7241	33.7316	33.1659	33.1763	33.0614	33.0421	33.4673	33.3087	33.5195	33.302	33.4153	33.3304	33.2765	33.2966	33.21	33.2426	33.1599	33.2304	33.2625	33.2172	33.2438	33.2477	33.2319	33.3721	33.3381	33.3841	33.3582	33.3709	33.39	33.3766	33.3593	33.3798	33.3927	33.3443	33.3127	33.3511	33.3306	33.367	33.3422	33.3548	33.2991	33.2981	33.2902	33.3045	33.2989	33.3612	33.3046	33.3429	33.2915	33.3118	33.2885	33.2843	33.3446	33.3187	33.2719	33.3115	33.2479	33.2375	33.2722	33.264	33.1813	33.2102	33.2239	33.2286	33.2795	33.2588	33.2565	33.2578	33.1984	33.2036	33.2154	33.2459	33.1744	33.221	33.2352	33.2076	33.1592	33.2168	33.2157	33.2229	33.2008	33.1789	33.1899	33.1463	33.1867	33.18	33.1673	33.1545	33.163	33.1529	33.1392	33.1051	33.1517	33.084	33.1869	33.0874	33.1348	33.175	33.1606	33.1714	33.1274	33.1749	33.1086	33.1446	33.1163	33.0738	33.1257	33.082	33.1538	33.0526	33.0344	33.0701	33.0525	33.0657	33.0509	33.0132	33.0313	33.0084	32.9886	33.0063	32.9784	32.9713	33.0212	32.967	32.9464	32.976	32.8973	32.9079	32.8843	32.8941	32.8845	32.8999	32.8391	32.834	32.8626	32.7922	32.7361	32.7886	32.7671	32.738	32.7919	32.7797	32.7536	32.8046	33.0203	33.4915	33.476	33.4716	32.9977
ERR12385042_1	33.7741	33.759	33.7683	33.7238	33.2714	33.3248	33.1937	33.1805	33.5377	33.4307	33.679	33.4251	33.5316	33.4436	33.3681	33.3916	33.2924	33.3787	33.2977	33.3524	33.3905	33.3595	33.3498	33.3896	33.3062	33.526	33.4802	33.4876	33.4835	33.4758	33.5255	33.4636	33.4845	33.5174	33.5193	33.5213	33.4731	33.5031	33.4786	33.5162	33.4795	33.4684	33.4779	33.4714	33.4949	33.4439	33.4475	33.4906	33.4572	33.5029	33.4549	33.4446	33.4763	33.45	33.4895	33.4888	33.4717	33.4536	33.4361	33.4195	33.4576	33.4587	33.4003	33.4168	33.4421	33.4371	33.4693	33.4567	33.4699	33.4626	33.4219	33.4225	33.4606	33.4438	33.4348	33.4011	33.4567	33.466	33.4214	33.4842	33.4855	33.4908	33.48	33.4482	33.4606	33.4693	33.4716	33.4763	33.4644	33.5021	33.4718	33.4964	33.4942	33.4376	33.494	33.4466	33.4638	33.4362	33.4656	33.4779	33.4504	33.4349	33.4632	33.435	33.4443	33.4174	33.3916	33.4054	33.4475	33.3985	33.4152	33.3775	33.3533	33.3745	33.3466	33.3519	33.3451	33.3277	33.3469	33.2922	33.325	33.2789	33.278	33.2663	33.3007	33.2259	33.1949	33.1923	33.2113	33.2121	33.1957	33.2385	33.1535	33.115	33.091	33.0212	33.071	33.0262	33.0181	33.0128	33.0095	32.9387	32.9558	32.9661	32.913	32.9727	33.0865	33.4861	33.5141	33.4843	33.0017
ERR12385045_1	33.8125	33.7521	33.7049	33.7193	33.164	33.1677	33.0593	33.0377	33.473	33.29	33.5125	33.2842	33.4205	33.3272	33.2533	33.2629	33.1913	33.2173	33.1619	33.2341	33.2287	33.1905	33.206	33.2228	33.1913	33.4277	33.3416	33.3564	33.3562	33.37	33.3839	33.36	33.3607	33.3957	33.3514	33.3495	33.3091	33.3641	33.3211	33.3275	33.3277	33.3347	33.2914	33.2993	33.2782	33.2723	33.2873	33.3088	33.3033	33.3092	33.2879	33.2761	33.2733	33.2555	33.3052	33.3116	33.2722	33.2822	33.2495	33.2215	33.2594	33.2435	33.1819	33.2272	33.2189	33.2187	33.2725	33.2341	33.233	33.2338	33.1859	33.2141	33.1859	33.2185	33.1691	33.2231	33.221	33.2029	33.1271	33.1836	33.2208	33.2081	33.1584	33.1703	33.1815	33.1331	33.1758	33.147	33.1252	33.1486	33.1446	33.1462	33.1404	33.0815	33.154	33.0885	33.1483	33.069	33.1174	33.1238	33.1083	33.1393	33.1112	33.1124	33.0593	33.0581	33.0533	33.0212	33.0922	33.0514	33.1099	33.0403	33.0316	33.0709	33.0357	33.0225	33.0193	32.9676	32.9705	32.9783	32.9613	32.9207	32.9297	32.9468	32.9981	32.9701	32.9302	32.9339	32.8808	32.8096	32.8541	32.8929	32.8387	32.8218	32.8232	32.786	32.8343	32.7613	32.7027	32.7587	32.7248	32.6784	32.7333	32.7576	32.7421	32.7826	32.9672	33.4959	33.4616	33.4577	32.962
ERR12385049_1	33.8446	33.8099	33.7442	33.7463	33.2414	33.2224	33.1089	33.0503	33.5086	33.3238	33.5694	33.3247	33.439	33.3538	33.3147	33.315	33.1992	33.2617	33.1861	33.2991	33.2628	33.2608	33.2811	33.2834	33.2235	33.4016	33.3478	33.4119	33.3844	33.3387	33.3991	33.3833	33.3596	33.4017	33.3913	33.3501	33.3524	33.3788	33.3319	33.3653	33.3378	33.3449	33.2867	33.3172	33.3311	33.2766	33.2906	33.3293	33.2909	33.3245	33.2934	33.312	33.3252	33.2753	33.3376	33.3678	33.3315	33.3276	33.2918	33.213	33.2791	33.3246	33.2461	33.2315	33.2569	33.2854	33.2815	33.2478	33.2202	33.2764	33.2274	33.2023	33.2418	33.2512	33.1744	33.2433	33.2379	33.2142	33.1907	33.2299	33.2539	33.2409	33.1879	33.2013	33.1954	33.184	33.1759	33.1952	33.1858	33.1395	33.181	33.2191	33.1716	33.1149	33.1835	33.1037	33.1769	33.0986	33.1703	33.1785	33.1744	33.1711	33.1801	33.1672	33.1234	33.1179	33.1326	33.0884	33.1669	33.1178	33.14	33.116	33.0512	33.0765	33.1111	33.0919	33.0376	33.0332	32.987	33.0249	33.0708	33.0002	32.9921	33.0274	33.0439	33.0269	33.0122	32.9952	32.9293	32.9876	32.9719	32.9359	32.9182	32.9408	32.8908	32.8094	32.8636	32.8497	32.822	32.8242	32.8284	32.7861	32.807	32.8055	32.751	32.8434	33.0349	33.5008	33.4854	33.4791	32.987
ERR12385051_1	33.7726	33.7617	33.7563	33.7076	33.2867	33.3392	33.1824	33.1935	33.5519	33.4294	33.6868	33.4256	33.5325	33.4982	33.3676	33.3897	33.2942	33.3759	33.2905	33.3839	33.3609	33.3615	33.3525	33.3759	33.3281	33.5243	33.4512	33.4789	33.4799	33.459	33.4984	33.4431	33.5245	33.5028	33.4915	33.4811	33.4574	33.5051	33.4714	33.5037	33.4874	33.4794	33.4691	33.4473	33.4965	33.4373	33.4656	33.4958	33.4538	33.5105	33.446	33.4703	33.46	33.4396	33.4667	33.5136	33.4727	33.4664	33.4369	33.4118	33.4557	33.4459	33.4111	33.4018	33.4418	33.4455	33.4553	33.4296	33.4611	33.487	33.4274	33.4312	33.4333	33.4573	33.4137	33.3942	33.4256	33.4662	33.4175	33.4833	33.4758	33.4961	33.467	33.4388	33.4446	33.4648	33.46	33.4608	33.4812	33.4642	33.4732	33.4636	33.4829	33.4413	33.509	33.4439	33.4561	33.4271	33.4307	33.4639	33.4614	33.4675	33.4506	33.424	33.434	33.4155	33.4145	33.386	33.4527	33.3916	33.4142	33.3743	33.3376	33.3548	33.3603	33.3402	33.3449	33.2832	33.3	33.2804	33.2864	33.2919	33.2634	33.2251	33.3112	33.2157	33.1815	33.2103	33.1525	33.2018	33.1883	33.2129	33.1455	33.1065	33.0767	33.0084	33.0499	32.9793	33.0351	33.0287	33.0146	32.9305	32.9563	32.9534	32.9124	32.9368	33.0666	33.4769	33.5072	33.4668	32.9988
